,Chain,Time_Between_Disturbances,Centroid
0,fire -> biotic-dieback,3.0027397260273974,POINT (920282.8473907415 6238226.95457391)
0,biotic-dieback -> fire,1.0,POINT (980128.7353935275 6240560.694986721)
0,biotic-dieback -> fire,1.0,POINT (980142.528247836 6240477.838352723)
0,fire -> biotic-dieback,2.0,POINT (919027.8775371807 6238044.952608042)
0,fire -> biotic-dieback,3.0027397260273974,POINT (919589.7025343165 6238073.421798678)
0,fire -> biotic-dieback,0.0,POINT (918764.3003591718 6238103.289364397)
0,biotic-dieback -> fire,2.0027397260273974,POINT (990562.2453058064 6240791.098702747)
0,fire -> biotic-dieback,1.5013698630136987,POINT (990758.0054663823 6240679.937607841)
0,fire -> biotic-dieback,2.0,POINT (917841.3442801723 6237643.046786461)
0,fire -> biotic-dieback,3.0027397260273974,POINT (918830.8922642561 6237259.568945669)
0,fire -> biotic-dieback,0.4986301369863014,POINT (975751.4176457254 6239313.925922964)
0,biotic-dieback -> fire,0.0,POINT (998793.7754670249 6240290.021809726)
0,biotic-dieback -> fire,1.0,POINT (992163.873534028 6239942.933722051)
0,biotic-dieback -> fire,0.0,POINT (918132.8631534366 6236930.880541298)
0,biotic-dieback -> fire,4.002739726027397,POINT (700797.6783298902 6233050.163284212)
0,fire -> biotic-dieback,3.5013698630136987,POINT (918326.9579785499 6236723.297279423)
0,biotic-dieback -> fire,3.0027397260273974,POINT (715372.8015378586 6232940.829396622)
0,biotic-dieback -> fire,3.0027397260273974,POINT (715548.7970235236 6232844.499606617)
0,biotic-dieback -> fire,3.0027397260273974,POINT (715755.8777494563 6232437.149556809)
0,biotic-dieback -> fire,1.0,POINT (991074.2339191524 6238836.16606465)
0,fire -> biotic-dieback,1.0,POINT (992423.3014932949 6238716.657880416)
0,biotic-dieback -> fire,0.0,POINT (994598.4016462534 6238788.32544534)
0,biotic-dieback -> fire,0.0,POINT (995059.4509038262 6238280.870741299)
0,biotic-dieback -> fire,0.0,POINT (995091.2040952248 6238254.507635429)
0,fire -> biotic-dieback,1.0,POINT (995004.0113608094 6238231.9500661325)
0,fire -> biotic-dieback,0.4986301369863014,POINT (995133.116457375 6238228.611901633)
0,fire -> biotic-dieback,3.0027397260273974,POINT (924226.9513263091 6235274.067745679)
0,fire -> biotic-dieback,3.0027397260273974,POINT (924283.3176250826 6235222.943485547)
0,biotic-dieback -> fire,0.0,POINT (993235.9136875226 6237863.413352224)
0,fire -> biotic-dieback,0.4986301369863014,POINT (995227.1600308437 6237954.705746518)
0,fire -> biotic-dieback,0.4986301369863014,POINT (993206.7036895084 6237834.25598181)
0,fire -> biotic-dieback,1.0,POINT (993112.7216670385 6237737.220216605)
0,fire -> biotic-dieback,0.4986301369863014,POINT (993143.1959664418 6237664.417801389)
0,fire -> biotic-dieback,0.0,POINT (520542.5668181818 6233470.093203141)
0,fire -> biotic-dieback,0.4986301369863014,POINT (654883.2082352205 6231110.332546374)
0,fire -> biotic-dieback,1.0,POINT (993166.0521065809 6237609.816198773)
0,fire -> biotic-dieback,0.4986301369863014,POINT (995523.127631889 6237717.9181044055)
0,fire -> biotic-dieback,0.4986301369863014,POINT (655034.3660678365 6231063.820547206)
0,fire -> biotic-dieback,0.5013698630136987,POINT (993604.1970129366 6237602.022160482)
0,fire -> biotic-dieback,0.4986301369863014,POINT (995791.7587975231 6237632.911320421)
0,fire -> biotic-dieback,0.5013698630136987,POINT (993483.2931371159 6237529.71730391)
0,biotic-dieback -> fire,0.0,POINT (993557.2072811167 6237516.403904932)
0,biotic-dieback -> fire,0.0,POINT (993620.7079223767 6237463.662669821)
0,biotic-dieback -> fire,0.0,POINT (994925.0253827627 6237439.99633004)
0,biotic-dieback -> fire,0.0,POINT (995425.4284237952 6237407.363491262)
0,fire -> biotic-dieback,0.4986301369863014,POINT (995720.7139562196 6237407.050315483)
0,fire -> biotic-dieback,2.5013698630136987,POINT (923033.0986295616 6234449.362453683)
0,fire -> biotic-dieback,0.4986301369863014,POINT (995518.1487007858 6237383.8086042665)
0,fire -> biotic-dieback,1.5013698630136987,POINT (971356.0118874691 6236293.684420406)
0,biotic-dieback -> fire,0.4986301369863014,POINT (993847.7950651776 6237262.6003852235)
0,biotic-dieback -> fire,0.0,POINT (995848.3955096701 6237287.729012024)
0,biotic-dieback -> fire,0.0,POINT (993914.1069809942 6236948.453283393)
0,fire -> biotic-dieback,1.0,POINT (679343.0550677521 6230144.7617779225)
0,fire -> biotic-dieback,1.4986301369863013,POINT (926294.3705066518 6233984.067789455)
0,biotic-dieback -> fire,0.4986301369863014,POINT (994245.6310533972 6236713.233550815)
0,fire -> biotic-dieback,0.0,POINT (994217.692361873 6236656.306410562)
0,fire -> biotic-dieback,0.4986301369863014,POINT (994222.8019663279 6236322.66111674)
0,biotic-dieback -> fire,0.0,POINT (994103.4028535648 6236261.543062914)
0,fire -> biotic-dieback,0.4986301369863014,POINT (994654.7001605835 6236231.177697357)
0,biotic-dieback -> fire,0.0,POINT (994315.5538378237 6236076.502710578)
0,fire -> biotic-dieback,2.5013698630136987,POINT (923147.9343921915 6233151.5589670865)
0,biotic-dieback -> fire,2.0,POINT (973453.9696520603 6235079.26318252)
0,biotic-dieback -> fire,2.0,POINT (973416.0486512267 6235013.315867064)
0,biotic-dieback -> fire,0.4986301369863014,POINT (691961.8550182739 6229097.929072428)
0,biotic-dieback -> fire,2.0,POINT (970223.7029164139 6234655.616620941)
0,fire -> biotic-dieback,2.0,POINT (923857.9091050299 6232830.263369024)
0,fire -> biotic-dieback,1.0,POINT (691964.6860599178 6228921.431911113)
0,biotic-dieback -> fire,2.0,POINT (970121.3557332864 6234546.9894865425)
0,biotic-dieback -> fire,1.0,POINT (940906.0987874855 6233224.601011579)
0,biotic-dieback -> fire,1.4986301369863013,POINT (970661.148997385 6234423.6705454)
0,fire -> biotic-dieback,1.0,POINT (923143.875465817 6232383.614880303)
0,biotic-dieback -> fire,1.0,POINT (961610.5444000263 6233714.756593075)
0,biotic-dieback -> fire,1.4986301369863013,POINT (959824.8384605758 6233475.357698442)
0,fire -> biotic-dieback,0.5013698630136987,POINT (960266.4966018264 6233381.972416254)
0,fire -> biotic-dieback,0.5013698630136987,POINT (960226.9555449695 6233352.552848524)
0,fire -> biotic-dieback,3.5013698630136987,POINT (922942.7007966003 6231922.380590624)
0,biotic-dieback -> fire,0.4986301369863014,POINT (960319.5809081568 6233328.489354385)
0,biotic-dieback -> fire,3.0027397260273974,POINT (695805.2404324238 6227806.001610684)
0,biotic-dieback -> fire,0.4986301369863014,POINT (691607.0297264971 6227712.831465234)
0,biotic-dieback -> fire,0.4986301369863014,POINT (691891.8227335659 6227615.184997333)
0,biotic-dieback -> fire,0.4986301369863014,POINT (692115.6884806609 6227614.906514749)
0,biotic-dieback -> fire,2.0,POINT (967942.6039262612 6233196.912372838)
0,biotic-dieback -> fire,2.0,POINT (968776.5774213766 6233149.263196596)
0,biotic-dieback -> fire,5.002739726027397,POINT (696497.9786639991 6227513.744127238)
0,fire -> biotic-dieback,0.0,POINT (960587.2425403711 6232755.179244179)
0,biotic-dieback -> fire,2.0,POINT (968631.9140151084 6233030.975334821)
0,biotic-dieback -> fire,1.0,POINT (968787.9076283999 6232954.0450515365)
0,biotic-dieback -> fire,2.0,POINT (967762.1682799294 6232883.381239089)
0,biotic-dieback -> fire,2.0,POINT (967874.0093718887 6232888.044885774)
0,biotic-dieback -> fire,1.0,POINT (961207.4605959024 6232530.014467885)
0,biotic-dieback -> fire,2.0,POINT (968406.773431848 6232812.920962851)
0,biotic-dieback -> fire,0.4986301369863014,POINT (960232.4609712991 6232462.620852593)
0,biotic-dieback -> fire,0.4986301369863014,POINT (960395.1495584709 6232469.214207986)
0,fire -> biotic-dieback,0.0,POINT (960362.7570680017 6232430.811134438)
0,biotic-dieback -> fire,2.0,POINT (967656.6920518099 6232725.981655953)
0,biotic-dieback -> fire,2.0,POINT (968378.011540677 6232769.990803589)
0,biotic-dieback -> fire,1.0,POINT (968510.1897042721 6232775.515197282)
0,biotic-dieback -> fire,1.5013698630136987,POINT (968642.367752131 6232781.042359409)
0,fire -> biotic-dieback,0.5013698630136987,POINT (960152.8037700857 6232417.667982897)
0,biotic-dieback -> fire,0.4986301369863014,POINT (960214.3750511238 6232406.2532596635)
0,biotic-dieback -> fire,2.0,POINT (968772.1055734823 6232747.523548234)
0,biotic-dieback -> fire,1.0,POINT (960969.0716414278 6232381.236480683)
0,biotic-dieback -> fire,1.4986301369863013,POINT (960279.8852140962 6232297.637661188)
0,biotic-dieback -> fire,0.0,POINT (960693.6733950187 6232265.737478918)
0,biotic-dieback -> fire,2.0,POINT (967625.856794014 6232488.237212925)
0,biotic-dieback -> fire,1.0,POINT (968561.3100807149 6232527.28197978)
0,biotic-dieback -> fire,1.5013698630136987,POINT (968542.7157708344 6232484.7760502985)
0,fire -> biotic-dieback,0.0,POINT (960825.5704253403 6232152.86725161)
0,fire -> biotic-dieback,0.5013698630136987,POINT (960288.8880008253 6232075.4624835)
0,fire -> biotic-dieback,0.0,POINT (960690.3573755384 6232054.6528995065)
0,fire -> biotic-dieback,0.0,POINT (960270.8012130577 6232019.094566602)
0,biotic-dieback -> fire,1.5013698630136987,POINT (969021.4882279118 6232362.238340438)
0,fire -> biotic-dieback,0.0,POINT (960871.8838296611 6232015.659757173)
0,biotic-dieback -> fire,1.0,POINT (960252.7140718952 6231962.726677037)
0,fire -> biotic-dieback,0.0,POINT (960578.7518165527 6231888.517553296)
0,fire -> biotic-dieback,0.0,POINT (960500.1445691735 6231889.303342382)
0,biotic-dieback -> fire,0.4986301369863014,POINT (960198.4505280363 6231793.623172276)
0,biotic-dieback -> fire,2.0,POINT (969434.0518835149 6232118.7255509)
0,fire -> biotic-dieback,0.0,POINT (960669.045817023 6231743.1579328375)
0,biotic-dieback -> fire,1.0,POINT (969292.8558241097 6232084.985426331)
0,biotic-dieback -> fire,2.0,POINT (969902.9729919654 6232110.592330793)
0,biotic-dieback -> fire,0.4986301369863014,POINT (960183.7364477498 6231653.939336776)
0,biotic-dieback -> fire,2.0,POINT (968339.320878265 6231989.443313159)
0,biotic-dieback -> fire,1.0,POINT (969752.8230121885 6232012.878714177)
0,fire -> biotic-dieback,0.0,POINT (960469.6032666898 6231637.706274044)
0,biotic-dieback -> fire,2.0,POINT (969031.9601810977 6231990.595751915)
0,biotic-dieback -> fire,2.0,POINT (969123.4792550979 6231994.4294003695)
0,biotic-dieback -> fire,2.0,POINT (969216.1621408972 6231970.493877539)
0,fire -> biotic-dieback,0.0,POINT (960675.2439635303 6231590.412214942)
0,biotic-dieback -> fire,2.0,POINT (968983.4419327457 6231932.925603978)
0,fire -> biotic-dieback,0.0,POINT (647426.0281328459 6226372.120388721)
0,biotic-dieback -> fire,1.5013698630136987,POINT (969554.1272530869 6231878.953654644)
0,biotic-dieback -> fire,2.0,POINT (968864.9022983438 6231844.505529468)
0,biotic-dieback -> fire,0.0,POINT (960741.8964901204 6231454.028635384)
0,fire -> biotic-dieback,0.0,POINT (960705.8735582216 6231400.40838209)
0,biotic-dieback -> fire,2.0,POINT (969539.5518627677 6231789.320388313)
0,fire -> biotic-dieback,0.0,POINT (960663.9199099436 6231367.411053651)
0,biotic-dieback -> fire,2.5013698630136987,POINT (968646.9904876202 6231696.292896332)
0,biotic-dieback -> fire,1.0,POINT (967947.6269453374 6231611.445685635)
0,biotic-dieback -> fire,0.4986301369863014,POINT (967260.7282743972 6231471.555953348)
0,biotic-dieback -> fire,2.5013698630136987,POINT (970331.9200777445 6231600.060821058)
0,biotic-dieback -> fire,2.0,POINT (970759.0345896856 6231618.04865506)
0,biotic-dieback -> fire,0.4986301369863014,POINT (970363.5970437583 6231573.574435357)
0,biotic-dieback -> fire,1.5013698630136987,POINT (970597.4941995124 6231583.422527589)
0,biotic-dieback -> fire,1.5013698630136987,POINT (968923.5971961238 6231415.764525122)
0,biotic-dieback -> fire,1.4986301369863013,POINT (967877.8515837971 6231330.345172144)
0,biotic-dieback -> fire,2.0,POINT (968894.8316574054 6231372.831550629)
0,biotic-dieback -> fire,3.0027397260273974,POINT (970834.0995812579 6231287.377525764)
0,biotic-dieback -> fire,0.0,POINT (965803.4696149327 6231073.296786785)
0,biotic-dieback -> fire,2.0,POINT (969208.070228469 6231191.21481723)
0,biotic-dieback -> fire,1.0,POINT (967970.7935526449 6231056.0300582)
0,biotic-dieback -> fire,1.0,POINT (967957.8546855267 6230999.852014954)
0,biotic-dieback -> fire,2.0,POINT (969531.4970087544 6231010.039759319)
0,biotic-dieback -> fire,2.0,POINT (969074.9940451349 6230963.084923474)
0,biotic-dieback -> fire,1.5013698630136987,POINT (967977.7435534574 6230889.404923554)
0,biotic-dieback -> fire,1.0,POINT (970662.740617634 6231001.959259907)
0,biotic-dieback -> fire,2.0,POINT (944531.3054788568 6229907.936924499)
0,biotic-dieback -> fire,0.0,POINT (967980.639391009 6230819.9776911)
0,biotic-dieback -> fire,0.0,POINT (968003.2975200997 6230765.284387706)
0,biotic-dieback -> fire,0.0,POINT (968043.4011293056 6230780.867021473)
0,biotic-dieback -> fire,2.0,POINT (968715.8276417797 6230781.136501166)
0,biotic-dieback -> fire,0.0,POINT (968149.7442909267 6230674.027587931)
0,biotic-dieback -> fire,1.0,POINT (968110.7990920582 6230630.673311565)
0,biotic-dieback -> fire,0.0,POINT (968600.8132329121 6230607.774591625)
0,biotic-dieback -> fire,1.5013698630136987,POINT (969771.5687580406 6230630.642425601)
0,biotic-dieback -> fire,0.0,POINT (968485.1780580872 6230530.393044049)
0,biotic-dieback -> fire,1.0,POINT (970213.2567383338 6230545.872855828)
0,biotic-dieback -> fire,0.0,POINT (968279.9117001318 6230484.726341208)
0,biotic-dieback -> fire,1.0,POINT (971900.8064880798 6230636.938166514)
0,biotic-dieback -> fire,0.4986301369863014,POINT (968362.4409830187 6230460.353523116)
0,biotic-dieback -> fire,2.0,POINT (968729.7656668472 6230447.886855582)
0,biotic-dieback -> fire,0.0,POINT (971799.2758165272 6230521.362522422)
0,biotic-dieback -> fire,0.0,POINT (972068.2450050336 6230532.7461385615)
0,biotic-dieback -> fire,2.0,POINT (971684.0913345333 6230460.850815777)
0,biotic-dieback -> fire,0.0,POINT (972029.9121073497 6230475.482985909)
0,biotic-dieback -> fire,0.0,POINT (971860.5268216219 6230384.853692319)
0,biotic-dieback -> fire,2.0,POINT (970225.2695536929 6230260.232595327)
0,biotic-dieback -> fire,0.0,POINT (971894.5662139299 6230302.8338902425)
0,biotic-dieback -> fire,2.0,POINT (970003.8296802761 6230195.284110844)
0,biotic-dieback -> fire,1.0,POINT (970174.7493243691 6230007.730317523)
0,biotic-dieback -> fire,1.5013698630136987,POINT (969972.4774107484 6229971.4089169735)
0,biotic-dieback -> fire,1.0,POINT (968662.2603635576 6229754.486513279)
0,biotic-dieback -> fire,1.5013698630136987,POINT (969835.9003897096 6229826.573417534)
0,biotic-dieback -> fire,2.0,POINT (968543.135701715 6229549.860731842)
0,biotic-dieback -> fire,1.5013698630136987,POINT (970833.7211763483 6229604.262565795)
0,biotic-dieback -> fire,0.4986301369863014,POINT (971047.9306002209 6229599.3845078815)
0,biotic-dieback -> fire,0.4986301369863014,POINT (968299.2325212118 6229464.162695052)
0,biotic-dieback -> fire,1.0,POINT (970865.9947252373 6229563.89287833)
0,biotic-dieback -> fire,0.0,POINT (970967.7209982084 6229568.181575014)
0,biotic-dieback -> fire,1.5013698630136987,POINT (971322.9698456033 6229360.6103853425)
0,biotic-dieback -> fire,2.0,POINT (971268.3606867191 6229259.388877616)
0,biotic-dieback -> fire,0.4986301369863014,POINT (971048.5010328317 6229102.621241555)
0,biotic-dieback -> fire,1.0,POINT (969502.4601864773 6229133.101922346)
0,biotic-dieback -> fire,2.0,POINT (971256.8242068143 6228996.156079204)
0,biotic-dieback -> fire,2.0,POINT (972030.0104816611 6229028.837522239)
0,biotic-dieback -> fire,2.0,POINT (971451.2941363333 6228976.547014086)
0,biotic-dieback -> fire,0.4986301369863014,POINT (970938.3843170836 6228910.390758192)
0,fire -> biotic-dieback,0.4986301369863014,POINT (696769.8849519062 6223204.448564487)
0,biotic-dieback -> fire,2.0,POINT (970490.6469039406 6228796.942301572)
0,storm -> biotic-dieback,1.5013698630136987,POINT (651044.1860377863 6223392.689603489)
0,biotic-dieback -> fire,1.0,POINT (971554.5900366473 6228702.708124669)
0,biotic-dieback -> fire,0.0,POINT (970297.6813149301 6228538.443058678)
0,biotic-dieback -> fire,1.0,POINT (970563.380772449 6228521.802696981)
0,biotic-dieback -> fire,0.4986301369863014,POINT (971540.1085581351 6228562.994684113)
0,biotic-dieback -> fire,1.0,POINT (970830.2522755461 6228477.40261101)
0,fire -> biotic-dieback,0.5013698630136987,POINT (953980.6022226881 6227642.471953777)
0,biotic-dieback -> fire,0.4986301369863014,POINT (970470.9870850843 6228295.352586179)
0,biotic-dieback -> fire,0.0,POINT (970676.8187745183 6228248.37714686)
0,biotic-dieback -> fire,1.0,POINT (970517.5297409103 6228158.2103352435)
0,fire -> biotic-dieback,1.0,POINT (970531.2111938485 6228075.325520083)
0,fire -> biotic-dieback,0.4986301369863014,POINT (970909.214794843 6227813.04329579)
0,fire -> biotic-dieback,0.4986301369863014,POINT (970870.8537319776 6227755.78591169)
0,fire -> biotic-dieback,0.4986301369863014,POINT (970841.4973954424 6227726.728513908)
0,biotic-dieback -> fire,0.0,POINT (970890.5057272381 6227652.287570196)
0,biotic-dieback -> fire,0.0,POINT (970926.4131754367 6227646.845875329)
0,biotic-dieback -> fire,0.0,POINT (970908.4026618352 6227590.445996933)
0,biotic-dieback -> fire,0.4986301369863014,POINT (971071.2146504106 6227597.309759363)
0,fire -> biotic-dieback,0.5013698630136987,POINT (953734.3321709217 6226713.450202211)
0,biotic-dieback -> fire,0.0,POINT (971089.5884973212 6227403.341450154)
0,biotic-dieback -> fire,1.5013698630136987,POINT (971288.7933156204 6227272.642729766)
0,biotic-dieback -> fire,1.0,POINT (971284.7437504231 6227207.557212849)
0,biotic-dieback -> fire,1.0,POINT (971364.7163160742 6227164.56504708)
0,biotic-dieback -> fire,0.0,POINT (971457.4768465749 6227140.6608721055)
0,biotic-dieback -> fire,0.0,POINT (971490.3519092264 6227086.407923594)
0,biotic-dieback -> fire,0.0,POINT (973219.6216669462 6226937.10407835)
0,fire -> biotic-dieback,0.4986301369863014,POINT (972734.6694721725 6226833.049109123)
0,biotic-dieback -> biotic-mortality,1.5013698630136987,POINT (384829.4888142115 6228361.824357811)
0,fire -> biotic-dieback,1.0,POINT (452853.1226506235 6224311.809016732)
0,fire -> biotic-dieback,3.0027397260273974,POINT (519003.6218808575 6221562.614483884)
0,fire -> biotic-dieback,3.0027397260273974,POINT (518881.1347350206 6221517.895083051)
0,fire -> biotic-dieback,2.0027397260273974,POINT (518887.11188767606 6221458.636192961)
0,fire -> biotic-dieback,2.0027397260273974,POINT (518948.2246652082 6221456.916239759)
0,biotic-dieback -> fire,0.989041095890411,POINT (668663.4179756113 6218974.4645936405)
0,fire -> biotic-dieback,2.0027397260273974,POINT (518905.91874782497 6221402.492166469)
0,storm -> biotic-dieback,0.4986301369863014,POINT (652394.2429886021 6213757.271659083)
0,fire -> biotic-dieback,1.0,POINT (698556.8134062254 6211991.873160602)
0,fire -> biotic-dieback,0.4986301369863014,POINT (698114.7849944241 6211961.10086449)
0,fire -> biotic-dieback,1.0,POINT (698464.5181833892 6211968.950374122)
0,fire -> biotic-dieback,0.4986301369863014,POINT (697863.1512596534 6211896.317763655)
0,fire -> biotic-dieback,0.4986301369863014,POINT (698000.2130112876 6211920.508201986)
0,fire -> biotic-dieback,0.4986301369863014,POINT (698063.7532773619 6211863.823544652)
0,fire -> biotic-dieback,1.0,POINT (698723.3926508796 6211849.760123748)
0,biotic-dieback -> fire,0.0,POINT (698985.5759361773 6211903.114936769)
0,biotic-dieback -> fire,0.0,POINT (697699.9085644147 6211803.714448319)
0,fire -> biotic-dieback,4.002739726027397,POINT (674358.6863621906 6210530.869024159)
0,fire -> biotic-dieback,2.0,POINT (674193.6413803417 6210222.294631441)
0,fire -> biotic-dieback,3.5013698630136987,POINT (674159.997745013 6209901.952811215)
0,biotic-dieback -> fire,2.0,POINT (592363.762517523 6209764.5842532)
0,fire -> biotic-dieback,1.0,POINT (590601.0211291383 6208941.647713364)
0,biotic-dieback -> fire,1.4986301369863013,POINT (590052.9402460955 6208933.390388012)
0,biotic-dieback -> fire,1.0,POINT (660507.5769951127 6207302.860512188)
0,fire -> biotic-dieback,1.5013698630136987,POINT (660660.8243682369 6207209.930832984)
0,biotic-dieback -> fire,1.0,POINT (593213.4916573783 6207709.004107294)
0,biotic-dieback -> fire,1.4986301369863013,POINT (594079.7323833631 6207626.213290944)
0,fire -> biotic-dieback,0.0,POINT (533167.117310396 6207266.283129445)
0,storm -> biotic-dieback,0.00821917808219178,POINT (583462.7031466403 6206121.415088556)
0,biotic-dieback -> fire,1.0,POINT (531156.7984329758 6206822.682591651)
0,storm -> biotic-dieback,2.0082191780821916,POINT (565716.6397220046 6205615.312747592)
0,biotic-dieback -> fire,2.0,POINT (557964.5628960248 6204914.312488062)
0,biotic-dieback -> fire,0.0,POINT (640862.3339344098 6203558.622753198)
0,fire -> biotic-dieback,0.4986301369863014,POINT (553739.0727292738 6204760.159990875)
0,fire -> biotic-dieback,0.4986301369863014,POINT (553778.0303810324 6204675.85610801)
0,biotic-dieback -> fire,0.0,POINT (553865.0194162165 6204634.280514689)
0,biotic-dieback -> fire,2.0,POINT (553910.2046891039 6204496.750991347)
0,biotic-dieback -> fire,2.0,POINT (553964.8800596832 6204504.782029455)
0,fire -> biotic-dieback,0.5013698630136987,POINT (554040.0754969566 6204249.904257519)
0,biotic-dieback -> fire,1.4986301369863013,POINT (554038.5083157251 6204086.010944285)
1,storm -> fire,0.00821917808219178,POINT (554316.4806090372 6203898.055627573)
0,fire -> biotic-dieback,0.4986301369863014,POINT (695770.5390168992 6201548.774042245)
0,fire -> biotic-dieback,0.0,POINT (696149.9221485608 6201287.161786412)
0,fire -> biotic-dieback,0.0,POINT (696235.7611498807 6201309.351172876)
0,fire -> biotic-dieback,0.0,POINT (696027.2989500648 6201264.069423762)
0,fire -> biotic-dieback,0.4986301369863014,POINT (696331.87122896 6200941.691974735)
0,biotic-dieback -> fire,0.4986301369863014,POINT (611936.3066813376 6200802.505985135)
0,fire -> biotic-dieback,2.5013698630136987,POINT (612202.1081917319 6200557.925734211)
0,fire -> biotic-dieback,0.0,POINT (611827.3015400912 6200553.7668782)
0,biotic-dieback -> biotic-mortality,1.0,POINT (459656.29648517806 6203397.80347777)
0,fire -> biotic-dieback,0.0,POINT (1227396.0427486738 6219880.308048158)
0,fire -> biotic-dieback,0.0,POINT (602857.201046318 6198183.410900547)
0,fire -> biotic-dieback,0.0,POINT (1229041.3906073682 6218012.65899166)
0,biotic-dieback -> fire,2.0,POINT (1228257.7705297058 6217310.212572787)
0,biotic-dieback -> fire,2.5013698630136987,POINT (1227011.2396340207 6216687.258804713)
0,fire -> biotic-dieback,2.0,POINT (671310.336368615 6194638.571132817)
0,fire -> biotic-dieback,0.0,POINT (622067.9355684029 6193682.933009711)
0,biotic-dieback -> fire,0.0,POINT (622406.6606711001 6193578.334766405)
0,fire -> biotic-dieback,0.0,POINT (692515.7385568378 6193031.687744334)
0,biotic-dieback -> fire,2.0,POINT (1227282.0971012206 6214523.410456708)
0,biotic-dieback -> fire,4.002739726027397,POINT (1227709.6745163442 6214508.215823894)
0,biotic-dieback -> fire,2.5013698630136987,POINT (1228089.9894404444 6214418.505871083)
0,biotic-dieback -> fire,2.5013698630136987,POINT (1228176.1064865116 6214369.77610745)
0,biotic-dieback -> fire,2.0,POINT (1227052.8157455726 6214410.118088512)
0,fire -> biotic-dieback,1.0,POINT (607517.2617121832 6193586.70378318)
0,biotic-dieback -> fire,2.5013698630136987,POINT (1226478.918662976 6214154.57338694)
0,biotic-dieback -> fire,5.002739726027397,POINT (1230193.008905191 6214061.243599074)
0,fire -> biotic-dieback,0.0,POINT (1225438.6957376658 6213574.059676808)
0,fire -> biotic-dieback,0.0,POINT (1225512.9003751 6213513.862922376)
0,fire -> biotic-dieback,0.4986301369863014,POINT (1225265.893562588 6213484.954219864)
0,biotic-dieback -> fire,5.002739726027397,POINT (1228167.1791942928 6213727.448755696)
0,fire -> biotic-dieback,0.4986301369863014,POINT (1225125.1717234694 6213432.268258036)
0,storm -> biotic-dieback,0.5013698630136987,POINT (642245.8913525512 6192447.255022844)
0,biotic-dieback -> fire,2.0027397260273974,POINT (1228502.5980166786 6213643.375811083)
0,biotic-dieback -> fire,1.0,POINT (1228594.3784612599 6213650.906211043)
0,biotic-dieback -> fire,1.0,POINT (1228706.5544188942 6213660.111755181)
0,biotic-dieback -> fire,1.0,POINT (1228653.6820614724 6213637.1754592825)
0,storm -> biotic-dieback,0.5013698630136987,POINT (643083.8803912014 6192414.44586771)
0,biotic-dieback -> fire,3.0027397260273974,POINT (1229496.6991972178 6213706.412278326)
0,biotic-dieback -> fire,1.0,POINT (1229545.0478732628 6213701.08784849)
0,biotic-dieback -> fire,3.0027397260273974,POINT (1229862.3008108186 6213809.051213994)
0,biotic-dieback -> fire,1.5013698630136987,POINT (1229179.3119340367 6213604.0835142825)
0,biotic-dieback -> fire,1.0,POINT (1229483.136097806 6213621.609420491)
0,biotic-dieback -> fire,0.4986301369863014,POINT (1228694.4021118826 6213557.992296404)
0,biotic-dieback -> fire,2.0027397260273974,POINT (1230043.2039716311 6213656.819966416)
0,biotic-dieback -> fire,1.0,POINT (1229607.4264108175 6213566.735554085)
0,biotic-dieback -> fire,0.0,POINT (1230291.2566633197 6213616.016599485)
0,biotic-dieback -> fire,1.0,POINT (1228661.2847829317 6213461.126417881)
0,biotic-dieback -> fire,2.0027397260273974,POINT (1228824.4545631465 6213474.518675921)
0,fire -> biotic-dieback,0.0,POINT (1224930.9414934218 6213128.196627203)
0,fire -> biotic-dieback,0.0,POINT (1225022.7292782785 6213135.676140842)
0,biotic-dieback -> fire,2.0027397260273974,POINT (1228806.332865211 6213445.135317648)
0,storm -> biotic-dieback,0.00821917808219178,POINT (616581.2390091411 6192258.700721473)
0,biotic-dieback -> fire,1.5013698630136987,POINT (1229881.68923195 6213477.70411522)
0,biotic-dieback -> fire,1.0,POINT (1226834.6653984694 6213199.909069257)
0,biotic-dieback -> fire,1.0,POINT (1228415.422496897 6213329.372410157)
0,fire -> biotic-dieback,1.0,POINT (1229517.9732335375 6213405.953755542)
0,fire -> biotic-dieback,0.4986301369863014,POINT (1224373.347387702 6212915.422853207)
0,fire -> biotic-dieback,1.0,POINT (1224725.7758350696 6212937.143132794)
0,biotic-dieback -> fire,0.5013698630136987,POINT (1227257.8779688338 6213152.3139102)
0,fire -> biotic-dieback,0.0,POINT (1224977.34322807 6212936.716324914)
0,fire -> biotic-dieback,0.0,POINT (1225069.1337449416 6212944.196451236)
0,biotic-dieback -> fire,2.0027397260273974,POINT (1229650.6029260394 6213291.324053555)
0,biotic-dieback -> fire,0.4986301369863014,POINT (1228169.1529753343 6213122.783834789)
0,biotic-dieback -> fire,1.0,POINT (1228602.4351991871 6213177.339762451)
0,biotic-dieback -> fire,1.5013698630136987,POINT (1228635.304582357 6213152.141009193)
0,biotic-dieback -> fire,1.5013698630136987,POINT (1229580.2681168804 6213227.213700493)
0,biotic-dieback -> fire,0.4986301369863014,POINT (1225427.1962459588 6212833.914854906)
0,fire -> biotic-dieback,0.0,POINT (1225539.3864108522 6212843.06549014)
0,fire -> biotic-dieback,1.0,POINT (1225631.1782830139 6212850.553365728)
0,fire -> biotic-dieback,1.0,POINT (1225727.5018812304 6212852.833749336)
